from,to,date_time,evacuation,km
20,37,2019-09-09 00:00:00,11.600000000000001,41.015326997140534
20,37,2019-09-09 08:00:00,0.8000000000000007,41.015326997140534
20,37,2019-09-09 16:00:00,14.2,41.015326997140534
20,65,2019-08-28 00:00:00,2.1999999999999993,88.50748849833379
20,65,2019-08-30 00:00:00,8.25,88.50748849833379
20,66,2019-08-28 00:00:00,4.6,91.55769458993895
20,68,2019-08-28 16:00:00,5.399999999999999,48.423606099326435
20,68,2019-09-01 16:00:00,6.0,48.423606099326435
20,68,2019-09-06 16:00:00,9.25,48.423606099326435
20,68,2019-09-07 08:00:00,9.0,48.423606099326435
20,68,2019-09-08 00:00:00,6.0,48.423606099326435
20,68,2019-09-08 08:00:00,26.4,48.423606099326435
20,68,2019-09-09 16:00:00,13.399999999999999,48.423606099326435
20,68,2019-09-10 16:00:00,11.799999999999997,48.423606099326435
20,69,2019-08-28 00:00:00,5.6,66.78870469374762
20,69,2019-08-30 00:00:00,1.75,66.78870469374762
20,69,2019-09-06 00:00:00,4.75,66.78870469374762
20,69,2019-09-07 00:00:00,2.0,66.78870469374762
20,69,2019-09-08 00:00:00,1.4000000000000004,66.78870469374762
20,70,2019-08-31 00:00:00,2.5999999999999996,79.05548704678277
20,76,2019-08-29 16:00:00,7.0,44.75563403945991
20,76,2019-08-30 00:00:00,6.5,44.75563403945991
20,76,2019-08-30 16:00:00,9.25,44.75563403945991
20,76,2019-09-04 16:00:00,4.199999999999999,44.75563403945991
20,76,2019-09-06 16:00:00,5.25,44.75563403945991
20,76,2019-09-07 16:00:00,3.8000000000000007,44.75563403945991
20,76,2019-09-08 08:00:00,6.800000000000001,44.75563403945991
20,76,2019-09-09 00:00:00,3.8000000000000007,44.75563403945991
20,76,2019-09-10 16:00:00,7.399999999999999,44.75563403945991
20,77,2019-08-28 16:00:00,29.599999999999994,63.5254580049714
20,77,2019-08-29 00:00:00,6.200000000000003,63.5254580049714
20,77,2019-08-29 08:00:00,14.399999999999999,63.5254580049714
20,77,2019-08-29 16:00:00,2.0,63.5254580049714
20,77,2019-08-30 00:00:00,11.0,63.5254580049714
20,77,2019-08-30 08:00:00,2.5,63.5254580049714
20,77,2019-08-30 16:00:00,2.5,63.5254580049714
20,77,2019-09-04 08:00:00,4.600000000000001,63.5254580049714
20,77,2019-09-05 08:00:00,5.399999999999999,63.5254580049714
20,77,2019-09-06 00:00:00,1.0,63.5254580049714
20,77,2019-09-06 08:00:00,0.5,63.5254580049714
20,77,2019-09-07 00:00:00,18.599999999999994,63.5254580049714
20,77,2019-09-07 08:00:00,0.8000000000000007,63.5254580049714
20,77,2019-09-08 08:00:00,60.2,63.5254580049714
20,77,2019-09-08 16:00:00,9.8,63.5254580049714
20,77,2019-09-09 08:00:00,1.3999999999999986,63.5254580049714
20,77,2019-09-10 08:00:00,0.6000000000000014,63.5254580049714
20,81,2019-08-28 00:00:00,11.0,69.45826995292332
20,81,2019-08-30 16:00:00,0.5,69.45826995292332
20,81,2019-09-02 00:00:00,3.0,69.45826995292332
20,81,2019-09-06 00:00:00,11.25,69.45826995292332
20,81,2019-09-06 16:00:00,2.5,69.45826995292332
20,81,2019-09-09 00:00:00,1.0,69.45826995292332
20,82,2019-09-06 00:00:00,0.5,77.40776884276588
20,85,2019-08-29 00:00:00,0.3999999999999986,101.01168424790545
20,85,2019-08-30 00:00:00,7.25,101.01168424790545
20,85,2019-08-30 16:00:00,0.75,101.01168424790545
20,85,2019-09-05 16:00:00,6.199999999999999,101.01168424790545
20,85,2019-09-08 00:00:00,6.600000000000001,101.01168424790545
20,85,2019-09-08 16:00:00,20.2,101.01168424790545
20,87,2019-08-30 16:00:00,7.25,92.68082891806368
20,87,2019-09-01 00:00:00,0.6000000000000014,92.68082891806368
20,87,2019-09-05 16:00:00,5.0,92.68082891806368
20,87,2019-09-06 16:00:00,5.25,92.68082891806368
20,87,2019-09-07 00:00:00,2.6000000000000014,92.68082891806368
20,87,2019-09-07 16:00:00,1.4000000000000004,92.68082891806368
20,87,2019-09-08 00:00:00,19.6,92.68082891806368
20,101,2019-08-28 00:00:00,0.7999999999999972,46.55560619888609
20,101,2019-08-29 00:00:00,7.399999999999999,46.55560619888609
20,101,2019-08-29 16:00:00,0.5999999999999996,46.55560619888609
20,101,2019-09-05 00:00:00,1.3999999999999986,46.55560619888609
20,101,2019-09-05 16:00:00,8.6,46.55560619888609
20,101,2019-09-06 00:00:00,4.75,46.55560619888609
20,101,2019-09-09 00:00:00,0.8000000000000007,46.55560619888609
20,101,2019-09-10 16:00:00,3.8000000000000007,46.55560619888609
20,102,2019-08-29 00:00:00,0.4000000000000057,37.56237994401779
20,102,2019-08-29 16:00:00,6.600000000000001,37.56237994401779
20,102,2019-09-03 16:00:00,9.0,37.56237994401779
20,102,2019-09-04 16:00:00,6.200000000000003,37.56237994401779
20,102,2019-09-06 00:00:00,16.5,37.56237994401779
20,102,2019-09-07 08:00:00,6.600000000000001,37.56237994401779
20,102,2019-09-08 08:00:00,20.2,37.56237994401779
20,102,2019-09-10 00:00:00,8.800000000000011,37.56237994401779
20,102,2019-09-10 16:00:00,22.0,37.56237994401779
20,127,2019-08-30 00:00:00,4.75,178.3086397887296
20,127,2019-08-31 00:00:00,1.3999999999999986,178.3086397887296
20,127,2019-09-01 00:00:00,2.0,178.3086397887296
20,127,2019-09-08 00:00:00,2.0,178.3086397887296
20,127,2019-09-08 16:00:00,35.6,178.3086397887296
20,127,2019-09-09 00:00:00,1.0,178.3086397887296
20,179,2019-08-28 08:00:00,0.5999999999999996,52.80939732871871
20,179,2019-08-29 00:00:00,20.0,52.80939732871871
20,179,2019-08-29 08:00:00,4.6,52.80939732871871
20,179,2019-08-30 00:00:00,11.5,52.80939732871871
20,179,2019-08-30 08:00:00,7.5,52.80939732871871
20,179,2019-08-31 00:00:00,6.0,52.80939732871871
20,179,2019-09-06 00:00:00,3.25,52.80939732871871
20,179,2019-09-06 16:00:00,2.5,52.80939732871871
20,179,2019-09-08 08:00:00,21.6,52.80939732871871
20,179,2019-09-09 00:00:00,5.399999999999999,52.80939732871871
20,179,2019-09-09 16:00:00,5.600000000000001,52.80939732871871
20,179,2019-09-10 00:00:00,0.20000000000000284,52.80939732871871
20,180,2019-08-28 00:00:00,8.400000000000034,33.057397604634005
20,180,2019-08-28 16:00:00,12.200000000000003,33.057397604634005
20,180,2019-08-29 16:00:00,17.80000000000001,33.057397604634005
20,180,2019-08-30 00:00:00,12.5,33.057397604634005
20,180,2019-08-30 16:00:00,24.5,33.057397604634005
20,180,2019-09-03 08:00:00,1.8000000000000007,33.057397604634005
20,180,2019-09-04 16:00:00,1.2000000000000028,33.057397604634005
20,180,2019-09-05 08:00:00,4.600000000000001,33.057397604634005
